Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,SKADE,Ambush,22,20,Inferno
Team2,Ambush,SKADE,13,16,Train
Team2,SKADE,FATE,13,16,Inferno
Team2,FATE,SKADE,12,16,Overpass
Team1,SKADE,FATE,16,11,Train
Team2,SKADE,Heroic,13,16,Inferno
Team2,Heroic,SKADE,16,7,Nuke
Team1,Big Frames,Rugratz,4,16,Nuke
Team2,Rugratz,Big Frames,16,7,Mirage
Team2,Divine,Oceanus,16,9,Dust2
Team1,Oceanus,Divine,8,16,Train
Team2,Singularity,Infinity,16,3,Overpass
Team2,Infinity,Singularity,12,16,Mirage
Team2,LiViD,Recon 5,13,16,Mirage
Team2,Recon 5,LiViD,11,16,Nuke
Team2,LiViD,Recon 5,16,7,Inferno
Team2,Rugratz,Monstars,16,3,Mirage
Team1,Monstars,Rugratz,9,16,Nuke
Team1,Singularity,LiViD,19,16,Train
Team1,Singularity,LiViD,19,15,Nuke
Team1,eUnited,Rap Gang,16,12,Overpass
Team1,eUnited,Rap Gang,22,20,Mirage
Team1,Phoenix,Gambit Youngsters,16,11,Overpass
Team2,Gambit Youngsters,Phoenix,10,16,Mirage
Team1,Phoenix,Heroic,8,16,Vertigo
Team2,Heroic,Phoenix,16,5,Mirage
Team1,Heroic,Phoenix,16,10,Overpass
Team1,Singularity,Rugratz,16,14,Overpass
Team1,Rugratz,Singularity,19,16,Nuke
Team1,Rugratz,Singularity,16,12,Mirage
Team2,ViCi,Alpha Red,16,3,Overpass
Team1,Bren,R-Stars,19,15,Train
Team2,R-Stars,Bren,16,7,Inferno
Team2,TYLOO,Mazaalai,16,9,Mirage
Team2,TYLOO,Mazaalai,10,16,Inferno
Team2,Alpha Red,ViCi,10,16,Mirage
Team1,Bren,R-Stars,16,10,Dust2
Team2,TYLOO,Mazaalai,16,7,Overpass
Team1,AUGUST,OneThree,16,11,Inferno
Team2,OneThree,AUGUST,16,8,Nuke
Team1,OneThree,AUGUST,8,16,Dust2
Team2,Alpha Red,OneThree,10,16,Mirage
Team2,OneThree,Alpha Red,13,16,Inferno
Team2,Alpha Red,OneThree,14,16,Dust2
Team2,AUGUST,ViCi,16,19,Nuke
Team1,ViCi,AUGUST,9,16,Train
Team2,AUGUST,ViCi,10,16,Inferno
Team2,R-Stars,Mazaalai,16,8,Dust2
Team2,R-Stars,Mazaalai,16,7,Inferno
Team2,TYLOO,Bren,18,22,Inferno
Team1,Bren,TYLOO,7,16,Mirage
Team2,TYLOO,Bren,11,16,Train
Team2,SKADE,OG,13,16,Train
Team1,MAD Lions,Winstrike,16,13,Train
Team1,Apeks,GamerLegion,16,12,Mirage
Team1,sAw,Gambit Youngsters,6,16,Vertigo
Team2,Cloud9,Riot Squad,16,7,Dust2
Team1,Riot Squad,Cloud9,4,16,Overpass
Team2,MIBR,INTZ,16,4,Mirage
Team2,INTZ,MIBR,16,8,Train
Team1,INTZ,MIBR,16,14,Vertigo
Team2,FURIA,Chaos,14,16,Train
Team1,Chaos,FURIA,16,14,Mirage
Team1,Complexity,Gen.G,16,10,Train
Team2,Gen.G,Complexity,15,19,Mirage
Team1,North,Nemiga,16,12,Mirage
Team2,FURIA,Gen.G,13,16,Train
Team2,Gen.G,FURIA,16,9,Inferno
Team2,Cloud9,INTZ,16,6,Vertigo
Team1,INTZ,Cloud9,7,16,Inferno
Team1,Chaos,Complexity,4,16,Dust2
Team2,Chaos,Complexity,11,16,Nuke
Team1,MIBR,Riot Squad,16,12,Inferno
Team1,Riot Squad,MIBR,16,13,Mirage
Team2,Riot Squad,MIBR,10,16,Train
Team1,ViCi,Bren,7,16,Inferno
Team2,TYLOO,OneThree,16,8,Train
Team2,OneThree,TYLOO,12,16,Mirage
Team2,AUGUST,R-Stars,12,16,Dust2
Team1,R-Stars,AUGUST,16,11,Train
Team2,Bren,ViCi,12,16,Overpass
Team2,Bren,ViCi,10,16,Nuke
Team1,TYLOO,R-Stars,16,11,Train
Team1,R-Stars,TYLOO,4,16,Mirage
Team2,HAVU,GODSENT,10,16,Inferno
Team2,HAVU,GODSENT,10,16,Train
Team2,OG,AGO,10,16,Inferno
Team2,AGO,Hard Legion,16,5,Inferno
Team1,AGO,Hard Legion,16,10,Dust2
Team2,MAD Lions,Apeks,16,4,Overpass
Team2,North,Gambit Youngsters,16,8,Mirage
Team1,North,MAD Lions,8,16,Overpass
Team2,MAD Lions,North,16,4,Mirage
Team2,MIBR,Chaos,16,5,Mirage
Team1,Chaos,MIBR,8,16,Inferno
Team2,Gen.G,INTZ,14,16,Vertigo
Team1,INTZ,Gen.G,16,10,Dust2
Team1,Cloud9,Complexity,8,16,Dust2
Team2,Complexity,Cloud9,14,16,Inferno
Team2,Cloud9,Complexity,16,3,Nuke
Team2,INTZ,MIBR,13,16,Vertigo
Team2,INTZ,MIBR,16,7,Mirage
Team2,INTZ,MIBR,10,16,Train
Team2,TYLOO,Bren,16,5,Inferno
Team1,Bren,TYLOO,5,16,Mirage
Team2,TYLOO,ViCi,12,16,Mirage
Team1,TYLOO,ViCi,7,16,Overpass
Team1,Heroic,MAD Lions,7,16,Train
Team1,MAD Lions,Heroic,16,13,Nuke
Team1,G2,AGO,16,12,Mirage
Team1,AGO,G2,16,14,Vertigo
Team1,G2,AGO,16,10,Dust2
Team1,ENCE,Illuminar,16,14,Nuke
Team2,Illuminar,ENCE,16,6,Overpass
Team2,ENCE,Illuminar,16,7,Train
Team1,FaZe,ENCE,16,10,Mirage
Team1,ENCE,FaZe,16,12,Dust2
Team2,ENCE,FaZe,12,16,Nuke
Team2,G2,MAD Lions,20,22,Train
Team2,MAD Lions,G2,14,16,Dust2
Team2,MAD Lions,G2,13,16,Nuke
Team1,Heroic,AGO,3,16,Train
Team2,AGO,Heroic,10,16,Nuke
Team2,AGO,Heroic,16,5,Vertigo
Team2,MIBR,Complexity,16,7,Mirage
Team2,Complexity,MIBR,25,28,Inferno
Team2,Cloud9,MIBR,13,16,Train
Team1,MIBR,Cloud9,4,16,Overpass
Team1,Cloud9,MIBR,16,12,Inferno
Team1,ENCE,AGO,16,1,Inferno
Team1,AGO,ENCE,16,12,Mirage
Team2,ENCE,AGO,16,5,Dust2
Team1,MAD Lions,Illuminar,16,12,Nuke
Team1,Illuminar,MAD Lions,16,10,Overpass
Team1,MAD Lions,Illuminar,19,17,Train
Team1,ENCE,MAD Lions,7,16,Overpass
Team1,MAD Lions,ENCE,16,10,Mirage
Team1,Defusekids,hREDS,16,10,Inferno
Team1,AVEZ,Unique,22,18,Train
Team1,Secret,Juggernauts,16,12,Mirage
Team1,Copenhagen Flames,Gambit Youngsters,7,16,Mirage
Team2,NAVI Junior,Winstrike,20,22,Dust2
Team2,ex-Genuine,BOOM,11,16,Mirage
Team1,Gambit Youngsters,Winstrike,16,11,Dust2
Team1,Secret,KOVA,16,12,Nuke
Team2,KOVA,Secret,22,25,Mirage
Team2,Winstrike,Gambit Youngsters,10,16,Overpass
Team1,SKADE,AVEZ,8,16,Nuke
Team2,AVEZ,SKADE,14,16,Overpass
Team2,SKADE,AVEZ,16,6,Mirage
Team1,Gen.G,Divine,19,16,Mirage
Team1,Divine,Gen.G,9,16,Vertigo
Team2,Chaos,New England Whalers,16,4,Nuke
Team1,New England Whalers,Chaos,3,16,Inferno
Team1,BOOM,Bren,7,16,Train
Team1,Bren,BOOM,16,10,Nuke
Team2,Heroic,Secret,11,16,Mirage
Team2,Secret,Heroic,12,16,Nuke
Team1,Heroic,Secret,16,11,Inferno
Team1,Heretics,Gambit Youngsters,16,14,Dust2
Team1,Gambit Youngsters,Heretics,16,14,Inferno
Team2,Heretics,Gambit Youngsters,23,25,Overpass
Team1,CR4ZY,Defusekids,16,14,Train
Team1,Defusekids,CR4ZY,16,13,Inferno
Team2,CR4ZY,Defusekids,13,16,Dust2
Team1,MAD Lions,SKADE,7,16,Dust2
Team2,SKADE,MAD Lions,10,16,Nuke
Team1,MAD Lions,SKADE,16,14,Train
Team2,MAD Lions,Defusekids,16,7,Dust2
Team2,Defusekids,MAD Lions,12,16,Vertigo
Team1,Heroic,Gambit Youngsters,16,11,Train
Team2,Gambit Youngsters,Heroic,10,16,Overpass
Team1,Singularity,Complexity,6,16,Mirage
Team2,Complexity,Singularity,16,5,Overpass
Team2,Triumph,Cloud9,10,16,Dust2
Team2,Triumph,Cloud9,11,16,Overpass
Team2,eUnited,Chaos,16,3,Inferno
Team2,Chaos,eUnited,11,16,Vertigo
Team1,Gen.G,INTZ,16,11,Vertigo
Team2,INTZ,Gen.G,15,19,Overpass
Team2,Imperial,TeamOne,14,16,Nuke
Team1,Imperial,TeamOne,2,16,Mirage
Team1,W7M,RED Canids,16,12,Train
Team2,RED Canids,W7M,16,9,Vertigo
Team2,W7M,RED Canids,11,16,Mirage
Team2,paiN,Redemption POA,16,2,Nuke
Team2,Redemption POA,paiN,14,16,Inferno
Team1,Yeah,DETONA,25,23,Dust2
Team2,DETONA,Yeah,14,16,Train
Team2,Complexity,Cloud9,14,16,Dust2
Team2,Complexity,Cloud9,14,16,Inferno
Team2,eUnited,Gen.G,16,8,Mirage
Team1,Gen.G,eUnited,9,16,Nuke
Team1,paiN,Yeah,7,16,Mirage
Team2,Yeah,paiN,14,16,Overpass
Team2,paiN,Yeah,16,7,Inferno
Team2,TeamOne,RED Canids,25,28,Mirage
Team2,TeamOne,RED Canids,16,7,Nuke
Team2,TeamOne,RED Canids,11,16,Train
Team1,Cloud9,eUnited,19,16,Overpass
Team2,eUnited,Cloud9,10,16,Inferno
Team1,Paradox,Ground Zero,9,16,Mirage
Team2,BIG,Sprout,11,16,Dust2
Team1,Sprout,BIG,22,20,Vertigo
Team1,Defusekids,Nemiga,4,16,Nuke
Team2,Nemiga,Defusekids,16,8,Dust2
Team2,Riot Squad,Rugratz,16,9,Nuke
Team2,Rugratz,Riot Squad,10,16,Dust2
Team1,Mythic,eUnited,16,14,Mirage
Team2,eUnited,Mythic,16,4,Inferno
Team1,Mythic,eUnited,16,13,Dust2
Team1,ORDER,ex-Genuine,16,11,Train
Team1,ex-Genuine,ORDER,6,16,Inferno
Team1,Renegades,Airborne,16,10,Overpass
Team2,Airborne,Renegades,11,16,Inferno
Team2,Ground Zero,Paradox,16,19,Dust2
